Concept Id	CPT Code	Consumer Friendly Descriptor
1030982	86008	Measurement of antibody (IgE) to allergic substance
1011881	86021	Antibody identification test for white blood cell antibodies
1011882	86022	Antibody identification test for platelet antibodies
1011883	86023	Antibody identification test for platelet antibodies
1011884	86038	Screening test for autoimmune disorder
1011885	86039	Measurement of antibody for assessment of autoimmune disorder
1011887	86060	Measurement for Strep antibody (strep throat)
1011888	86063	Screening test for Strep antibody (strep throat)
1011890	86077	Blood bank physician services for cross match and/or evaluation and written report
1011891	86078	Blood bank physician services for investigation of transfusion reaction with written report
1011892	86079	Blood bank physician services with written report
1011893	86140	Measurement C-reactive protein for detection of infection or inflammation
1011894	86141	Measurement C-reactive protein for detection of infection or inflammation
1011895	86146	Beta 2 glycoprotein 1 antibody (autoantibody) measurement
1011896	86147	Cardiolipin antibody (tissue antibody) measurement
1011897	86148	Phospholipid antibody (autoimmune antibody) measurement
1021027	86152	Cell enumeration using immunologic selection and identification in fluid specimen
1021028	86153	Cell enumeration using immunologic selection and identification in fluid specimen
1011898	86155	Measurement of white blood cell function
1011900	86156	Measurement of cold agglutinin (protein) to screen for infection or disease
1011901	86157	Measurement of cold agglutinin (protein) to detect infection or disease
1011903	86160	Measurement of complement (immune system proteins)
1011904	86161	Measurement of complement function (immune system proteins)
1011905	86162	Measurement of complement (immune system proteins)
1011906	86171	Measurement of complement function (immune system proteins)
1011908	86200	Measurement of antibody for rheumatoid arthritis assessment
1011909	86215	Measurement of DNA antibody
1011911	86225	Measurement of DNA antibody
1011912	86226	Measurement of DNA antibody
1011913	86235	Measurement of antibody for assessment of autoimmune disorder
1011916	86255	Screening test for antibody to noninfectious agent
1011917	86256	Measurement of antibody to noninfectious agent
1011918	86277	Measurement of growth hormone antibody
1011919	86280	Measurement of immune system protein
1011920	86294	Immunologic analysis for detection of tumor antigen
1011922	86300	Immunologic analysis for detection of tumor antigen
1011923	86301	Immunologic analysis for detection of tumor antigen
1011924	86304	Immunologic analysis for detection of tumor antigen
1020047	86305	Analysis of female reproductive genetic marker
1011926	86308	Screening test for mononucleosis (mono)
1011927	86309	Mononucleosis antibody level
1011928	86310	Mononucleosis antibody level
1011930	86316	Analysis for detection of tumor marker
1011931	86317	Detection of infectious agent antibody
1011932	86318	Detection of infectious agent antibody
1011934	86320	Immunologic analysis technique on serum
1011935	86325	Immunologic analysis technique on body fluid
1011936	86327	Immunologic analysis technique
1011938	86329	Immunologic analysis technique
1011939	86331	Immunologic analysis for detection of antigen or antibody
1011940	86332	Immune complex measurement
1011942	86334	Immunologic analysis technique on serum
1011943	86335	Immunologic analysis technique on body fluid
1011944	86336	Inhibin A (reproductive organ hormone) measurement
1011945	86337	Insulin antibody measurement
1011946	86340	Intrinsic factor (stomach protein) antibody measurement
1011947	86341	Islet cell (pancreas) antibody measurement
1011948	86343	White blood cell histamine (immune system chemical) release test
1011949	86344	White blood cell function measurement
1020048	86352	Analysis of cell function and analysis for genetic marker
1011950	86353	White blood cell function measurement
1011951	86355	Total cell count for B cells (white blood cells)
1018439	86356	White blood cell antigen measurement
1011952	86357	Total cell count for natural killer cells (white blood cell)
1011954	86359	T cells count, total
1011955	86360	T cell count and ratio
1011956	86361	T cell count and ratio
1011957	86367	Stem cells count, total
1011958	86376	Microsomal antibodies (autoantibody) measurement
1011960	86382	Viral neutralization test to detect viral antibody level
1011961	86384	Nitroblue tetrazolium dye test to measure white blood cell function
1020775	86386	Protein test for diagnosis and monitoring of bladder cancer
1011963	86403	Screening test for presence of antibody
1011964	86406	Antibody level measurement
1011966	86430	Rheumatoid factor analysis
1011967	86431	Rheumatoid factor level
1011968	86480	Tuberculosis test
1020384	86481	Tuberculosis test
1011970	86485	Skin test for candida (yeast)
1018440	86486	Skin test for infectious organism
1011971	86490	Skin test for coccidioidomycosis (fungal infection)
1011972	86510	Skin test histoplasmosis (parasite infection)
1011973	86580	Skin test for tuberculosis
1011976	86590	Measurement of antibody to streptokinase (enzyme)
1011978	86592	Syphilis detection test
1011979	86593	Syphilis test
1011981	86602	Analysis for antibody to actinomyces (bacteria)
1011982	86603	Analysis for antibody to adenovirus (respiratory virus)
1011983	86606	Analysis for antibody to aspergillus (fungus)
1011984	86609	Analysis for antibody bacteria
1011985	86611	Analysis for antibody to Bartonella (bacteria)
1011986	86612	Analysis for antibody to blastomyces (fungus)
1011987	86615	Analysis for antibody bordetella (respiratory bacteria)
1011988	86617	Confirmation test for antibody to Borrelia burgdorferi (Lyme disease bacteria)
1011989	86618	Analysis for antibody Borrelia burgdorferi (Lyme disease bacteria)
1011990	86619	Analysis for antibody to Borrelia (relapsing fever bacteria)
1011991	86622	Analysis for antibody to Brucella (bacteria)
1011992	86625	Analysis for antibody to Campylobacter (intestinal bacteria)
1011993	86628	Analysis for antibody to Candida (yeast)
1011994	86631	Analysis for antibody to Chlamydia (bacteria)
1011995	86632	Analysis for antibody (IgM) to Chlamydia (bacteria)
1011996	86635	Analysis for antibody to Coccidioides (bacteria)
1011997	86638	Analysis for antibody to Coxiella burnetii (Q fever bacteria)
1011998	86641	Analysis for antibody to Cryptococcus (yeast)
1011999	86644	Analysis for antibody to Cytomegalovirus (CMV)
1012000	86645	Analysis for antibody (IgM) to Cytomegalovirus (CMV)
1012001	86648	Analysis for antibody to Diphtheria (bacteria)
1012002	86651	Analysis for antibody to La crosse (California) virus (encephalitis causing virus)
1012003	86652	Analysis for antibody to Eastern equine virus (viral encephalitis)
1012004	86653	Analysis for antibody to St. Louis virus (viral encephalitis)
1012005	86654	Analysis for antibody to Western equine virus (viral encephalitis)
1012006	86658	Analysis for antibody to Enterovirus (gastrointestinal virus)
1012007	86663	Analysis for antibody to Epstein-Barr virus (mononucleosis virus)
1012008	86664	Analysis for antibody to Epstein-Barr virus (mononucleosis virus)
1012009	86665	Analysis for antibody to Epstein-Barr virus (mononucleosis virus)
1012010	86666	Analysis for antibody to Ehrlichia (bacteria transmitted by ticks)
1012011	86668	Analysis for antibody to Francisella tularensis (bacteria transmitted by rodents)
1012012	86671	Analysis for antibody to fungus
1012013	86674	Analysis for antibody to Giardia lamblia (intestinal parasite)
1012014	86677	Analysis for antibody to Helicobacter pylori (gastrointestinal bacteria)
1012015	86682	Analysis for antibody to helminth (intestinal worm)
1012016	86684	Analysis for antibody to Haemophilus influenza (respiratory bacteria)
1012017	86687	Analysis for antibody to Human T-cell lymphotropic virus, type 1 (HTLV-1)
1012018	86688	Analysis for antibody to Human T-cell lymphotropic virus, type 2 (HTLV-2)
1012019	86689	Confirmation test for antibody to Human T-cell lymphotropic virus (HTLV) or HIV
1012020	86692	Analysis for antibody to Hepatitis D virus
1012021	86694	Analysis for antibody to Herpes simplex virus
1012022	86695	Analysis for antibody to Herpes simplex virus, type 1
1012023	86696	Analysis for antibody to Herpes simplex virus, type 2
1012024	86698	Analysis for antibody to histoplasma (fungus)
1012025	86701	Analysis for antibody to HIV -1 virus
1012026	86702	Analysis for antibody to HIV-2 virus
1012027	86703	Analysis for antibody to HIV-1 and HIV-2 virus
1012029	86704	Hepatitis B core antibody measurement
1012030	86705	Hepatitis B core antibody (IgM) measurement
1012031	86706	Hepatitis B surface antibody measurement
1012032	86707	Hepatitis Be antibody measurement
1012034	86708	Measurement of Hepatitis A antibody
1012035	86709	Measurement of Hepatitis A antibody (IgM)
1012037	86710	Analysis for antibody to Influenza virus
1021029	86711	Analysis for antibody to john cunningham virus
1012038	86713	Analysis for antibody to Legionella (waterborne bacteria)
1012039	86717	Analysis for antibody to Leishmania (parasite)
1012040	86720	Analysis for antibody to Leptospira
1012041	86723	Analysis for antibody to Listeria monocytogenes (bacteria)
1012042	86727	Analysis for antibody to lymphocytic choriomeningitis virus (viral meningitis)
1012044	86732	Analysis for antibody to mucormycosis (fungus)
1012045	86735	Analysis for antibody to mumps virus
1012046	86738	Analysis for antibody to Mycoplasma (bacteria)
1012047	86741	Analysis for antibody to Neisseria meningitidis (bacterial meningitis)
1012048	86744	Analysis for antibody to Nocardia (bacteria)
1012049	86747	Analysis for antibody to parvovirus
1012050	86750	Analysis for antibody to Plasmodium (malaria parasite)
1012051	86753	Analysis for antibody to protozoa (parasite)
1012052	86756	Analysis for antibody to respiratory syncytial virus (RSV)
1012053	86757	Analysis for antibody to Rickettsia (bacteria)
1012054	86759	Analysis for antibody to Rotavirus (intestinal virus)
1012055	86762	Analysis for antibody to Rubella (German measles virus)
1012056	86765	Analysis for antibody to Rubeola (measles virus)
1012057	86768	Analysis for antibody to Salmonella (intestinal bacteria)
1012058	86771	Analysis for antibody to Shigella (intestinal bacteria)
1012059	86774	Analysis for antibody to tetanus bacteria (Clostridium tetanus)
1012060	86777	Analysis for antibody to Toxoplasma (parasite)
1012061	86778	Analysis for antibody (IgM) to Toxoplasma (parasite)
1020049	86780	Analysis for antibody, Treponema pallidum
1012063	86784	Analysis for antibody to Trichinella (worm parasite)
1012064	86787	Analysis for antibody to varicella-zoster virus (chicken pox)
1014719	86788	Analysis for antibody (IgM) to West Nile virus
1014720	86789	Analysis for antibody to West Nile virus
1012065	86790	Analysis for antibody to virus
1012066	86793	Analysis for antibody to Yersinia (bacteria)
1030983	86794	Analysis for antibody to Zika virus
1012067	86800	Thyroglobulin (thyroid protein) antibody measurement
1012068	86803	Hepatitis C antibody measurement
1012069	86804	Confirmation test for Hepatitis C antibody
1012072	86805	Immunologic analysis for autoimmune disease
1012073	86806	Immunologic analysis for autoimmune disease
1012075	86807	Transplant antibody measurement
1012076	86808	Transplant antibody measurement
1012078	86812	Immunologic analysis for autoimmune disease
1012079	86813	Immunologic analysis for autoimmune disease
1012080	86816	Immunologic analysis for autoimmune disease
1012081	86817	Immunologic analysis for autoimmune disease
1012082	86821	Immunologic analysis for autoimmune disease
1020050	86825	Immunologic analysis for organ transplant
1020051	86826	Immunologic analysis for organ transplant
1021030	86828	Assessment of antibodies to Class I and Class II human leukocyte antigens (HLA) antigens
1021031	86829	Assessment of antibodies to Class I or Class II human leukocyte antigens (HLA) antigens
1021032	86830	Assessment of antibody to human leukocyte antigens (HLA) with antibody identification by qualitative panel using complete HLA phenotypes, HLA class I
1021033	86831	Assessment of antibody to human leukocyte antigens (HLA) with antibody identification by qualitative panel using complete HLA phenotypes, HLA class II
1021034	86832	Assessment of antibody to human leukocyte antigens (HLA) with high definition qualitative panel for identification of antibody specificities, HLA class I
1021035	86833	Assessment of antibody to human leukocyte antigens (HLA) with high definition qualitative panel for identification of antibody specificities, HLA class II
1021036	86834	Assessment of antibody to human leukocyte antigens (HLA), HLA class I
1021037	86835	Assessment of antibody to human leukocyte antigens (HLA) with solid phase assays, HLA class II
